seqnames	start	end	peak	score	strand	Log2FC	Pval	FDR
NC_064034.1	748547	748797	peak52	.	*	0.818845504573737	0.141316593832184	0.438600266391465
NC_064034.1	815433	815683	peak66	.	*	-1.61686647871764	0.425372023449395	0.554170452338834
NC_064034.1	847311	847561	peak79	.	*	1.47951489574751	0.307905224435855	0.438600266391465
NC_064034.1	851273	851523	peak82	.	*	0.503930912331513	0.654722297912752	0.76156448547645
NC_064034.1	1251667	1251917	peak131	.	*	1.2684596217717	0.604581113637527	0.712909873727308
NC_064034.1	1252596	1252846	peak134	.	*	3.37840159629479	0.0875214707714372	0.438600266391465
NC_064034.1	1414705	1414955	peak179	.	*	2.82794097542957	0.164921056477007	0.438600266391465
NC_064034.1	1583944	1584194	peak216	.	*	1.28997569377604	0.320474597952156	0.438600266391465
NC_064034.1	1625206	1625456	peak229	.	*	3.00525730640038	0.548598969044484	0.686291127892052
NC_064034.1	1927236	1927486	peak315	.	*	4.879925499559	0.159985940582064	0.438600266391465
NC_064034.1	1995398	1995648	peak349	.	*	2.95807465538149	0.295666472994267	0.438600266391465
NC_064034.1	2014544	2014794	peak352	.	*	0.0505174111943259	0.982744623155397	1
NC_064034.1	2085106	2085356	peak379	.	*	3.77351203532687	0.157877213955312	0.438600266391465
NC_064034.1	2109154	2109404	peak390	.	*	-0.677550686126606	0.470775197101914	0.60943469341432
NC_064034.1	2170460	2170709	peak408	.	*	-0.852854561729578	0.654722297912752	0.76156448547645
NC_064034.1	2170677	2170927	peak409	.	*	-0.802973926449738	0.496804175094948	0.642112847924784
NC_064034.1	2182296	2182546	peak430	.	*	-0.68525858533177	0.381476228189003	0.500507836610138
NC_064034.1	2183472	2183722	peak431	.	*	5.78944700636813	0.0819298952643125	0.438600266391465
NC_064034.1	2199208	2199458	peak450	.	*	0	1	1
NC_064034.1	2199502	2199752	peak451	.	*	4.85204286332994	0.159985940582064	0.438600266391465
NC_064034.1	2199879	2200129	peak452	.	*	1.11759215532855	0.916862347336984	1
NC_064034.1	2200327	2200577	peak453	.	*	-0.258465634521113	0.530058243295797	0.684281535218873
NC_064034.1	2406247	2406497	peak515	.	*	3.24358902884116	0.0438409721645236	0.438600266391465
NC_064034.1	2484693	2484943	peak545	.	*	-0.80405314869295	0.716394185893502	0.822843941368336
NC_064034.1	2578663	2578913	peak582	.	*	-2.5641911592833	0.548598969044484	0.686291127892052
NC_064034.1	2637004	2637254	peak602	.	*	0.956152793470564	0.568767354341667	0.690753416838775
NC_064034.1	2753460	2753710	peak642	.	*	2.73927461841266	0.172198932114805	0.438600266391465
NC_064034.1	2753621	2753870	peak643	.	*	4.11756035074426	0.159985940582064	0.438600266391465
NC_064034.1	2883733	2883983	peak679	.	*	2.46108735942747	0.157877213955312	0.438600266391465
NC_064034.1	2883934	2884183	peak680	.	*	3.19148690207631	0.329878332049875	0.438600266391465
NC_064034.1	2969598	2969848	peak707	.	*	5.92452103207819	0.0427460788368721	0.438600266391465
NC_064034.1	3018769	3019019	peak719	.	*	0.594638613945279	0.568767354341667	0.690753416838775
NC_064034.1	3222660	3222910	peak766	.	*	0.6283922267184	0.429863401294862	0.558907919376396
NC_064034.1	3327313	3327563	peak788	.	*	3.08750330395945	0.295666472994267	0.438600266391465
NC_064034.1	3430772	3431022	peak820	.	*	2.02736401194796	0.0745358283620359	0.438600266391465
NC_064034.1	3449867	3450117	peak826	.	*	0.0143785855922032	0.0581359207057662	0.438600266391465
NC_064034.1	3478801	3479051	peak839	.	*	-1.27808708317563	0.639538548826046	0.747925001622636
NC_064034.1	3590534	3590784	peak880	.	*	1.21358112600379	0.185288243203354	0.438600266391465
NC_064034.1	3769313	3769563	peak923	.	*	-0.440741728229101	1	1
NC_064034.1	3872275	3872525	peak941	.	*	5.97747535064212	0.0224225454915911	0.438600266391465
NC_064034.1	4170996	4171246	peak1028	.	*	0.979620309921185	0.333374705043953	0.439061770159293
NC_064034.1	4171270	4171520	peak1029	.	*	0.737655039177836	0.568767354341667	0.690753416838775
NC_064034.1	4184405	4184655	peak1035	.	*	7.11236072803847	0.0016198090614359	0.438600266391465
NC_064034.1	4206395	4206645	peak1047	.	*	-1.80423259340274	0.357994115872288	0.471022135549472
NC_064034.1	4429981	4430231	peak1129	.	*	4.62884606509954	0.00295570161017241	0.438600266391465
NC_064034.1	4484200	4484449	peak1151	.	*	-0.49706824609085	0.989570233867439	1
NC_064034.1	4484364	4484614	peak1152	.	*	1.98052967440698	0.307905224435855	0.438600266391465
NC_064034.1	4563079	4563329	peak1173	.	*	2.0039270779081	0.179714452020358	0.438600266391465
NC_064034.1	4564910	4565160	peak1176	.	*	6.58727518877556	0.00612102001985247	0.438600266391465
NC_064034.1	4566480	4566730	peak1178	.	*	4.89540782019275	0.0819298952643125	0.438600266391465
NC_064034.1	4566819	4567069	peak1179	.	*	1.19234260063273	0.320474597952156	0.438600266391465
NC_064034.1	4567908	4568158	peak1182	.	*	-0.0434550013012329	0.333374705043953	0.439061770159293
NC_064034.1	4569186	4569436	peak1184	.	*	1.73081141698579	0.0469256578837858	0.438600266391465
NC_064034.1	4573689	4573939	peak1192	.	*	4.95851569133459	0.0427460788368721	0.438600266391465
NC_064034.1	4575261	4575511	peak1195	.	*	5.28914996089287	0.0819298952643125	0.438600266391465
NC_064034.1	4575440	4575689	peak1196	.	*	4.7180808307873	0.0819298952643125	0.438600266391465
NC_064034.1	4588473	4588723	peak1205	.	*	0.271032138237907	0.671803482578979	0.777465585198119
NC_064034.1	4682287	4682537	peak1231	.	*	1.57025298446637	0.612805428536363	0.722520933517201
NC_064034.1	4688142	4688392	peak1233	.	*	6.0045108084297	0.0427460788368721	0.438600266391465
NC_064034.1	4709022	4709272	peak1248	.	*	5.78246803112984	0.0427460788368721	0.438600266391465
NC_064034.1	4711179	4711429	peak1250	.	*	2.10815406069075	0.0916050216374186	0.438600266391465
NC_064034.1	4712707	4712957	peak1252	.	*	5.17412440964981	0.0819298952643125	0.438600266391465
NC_064034.1	4713369	4713619	peak1253	.	*	3.39439762209413	0.0438409721645236	0.438600266391465
NC_064034.1	4731733	4731983	peak1261	.	*	1.0996875534947	0.568767354341667	0.690753416838775
NC_064034.1	4892501	4892751	peak1333	.	*	0.657647997795212	0.800897859014821	0.91456124834591
NC_064034.1	5114557	5114806	peak1399	.	*	0	1	1
NC_064034.1	5114774	5115024	peak1400	.	*	-0.242486287038944	0.7017453157217	0.808207734421159
NC_064034.1	5130650	5130900	peak1405	.	*	1.25445431249971	0.568767354341667	0.690753416838775
NC_064034.1	5135333	5135582	peak1412	.	*	4.14231714131437	0.0819298952643125	0.438600266391465
NC_064034.1	5135488	5135738	peak1413	.	*	1.2802034802527	0.104780432061541	0.438600266391465
NC_064034.1	5173177	5173427	peak1425	.	*	1.94905824236681	0.136254415784121	0.438600266391465
NC_064034.1	5173356	5173605	peak1426	.	*	0.520316754374023	1	1
NC_064034.1	5548440	5548690	peak1522	.	*	-0.262373857115708	0.469315050217609	0.607972557347692
NC_064034.1	5551441	5551691	peak1524	.	*	1.14007723057902	0.187471077732223	0.438600266391465
NC_064034.1	5551630	5551879	peak1525	.	*	0	1	1
NC_064034.1	5581340	5581590	peak1532	.	*	6.28821620956451	0.0117463925665629	0.438600266391465
NC_064034.1	5624317	5624567	peak1539	.	*	3.47549960632056	0.0835860642731542	0.438600266391465
NC_064034.1	5625893	5626143	peak1542	.	*	0.720816214473293	0.965497315733017	1
NC_064034.1	5779045	5779295	peak1611	.	*	2.33683712583387	0.295666472994267	0.438600266391465
NC_064034.1	5780645	5780894	peak1614	.	*	0.394073254387521	0.71674722621689	0.822843941368336
NC_064034.1	5780800	5781050	peak1615	.	*	1.86971116168614	0.148438362723361	0.438600266391465
NC_064034.1	5877417	5877667	peak1645	.	*	5.63906918368558	0.0224225454915911	0.438600266391465
NC_064034.1	5879779	5880029	peak1649	.	*	-0.500282874623086	0.71674722621689	0.822843941368336
NC_064034.1	6214717	6214967	peak1704	.	*	2.47219554140788	0.0916050216374186	0.438600266391465
NC_064034.1	6233706	6233956	peak1707	.	*	0.359636798408513	0.654722297912752	0.76156448547645
NC_064034.1	6423490	6423740	peak1746	.	*	0.385675225659896	0.770079665248908	0.880394602332871
NC_064034.1	6698990	6699240	peak1834	.	*	-0.785073740187133	0.654722297912752	0.76156448547645
