archetype_name	cell_type	fc	f_fg	f_bg	n_fg	n_bg	pval	padj	label	archetype_family	gene_name	cluster	minuslog10padj	fc_scaled	minuslog10padj_scaled	gene_label
ARCH1265_TFCP2__Tcfcp2l1__G...	cnidocyte	1.2895888846344	0.280757097791798	0.21771054414089	534	24106	8.89219548268774e-11	1.54832484356522e-09	cnidocyte	Grainyhead_LSF		327	8.81013791770511	1.2895888846344	8.81013791770511	""
ARCH1265_TFCP2__Tcfcp2l1__G...	cnidocyte_gastrula	1.03164122124655	0.222264558328571	0.215447535200275	3500	20703	0.0279760152412919	0.115034710289788	cnidocyte_gastrula	Grainyhead_LSF		327	0.939171096926196	1.03164122124655	0.939171096926196	""
ARCH1265_TFCP2__Tcfcp2l1__G...	ecto_pharynx	0.985364088995336	0.212894560107455	0.216056747434868	4121	19920	0.837027516093352	1	ecto_pharynx	Grainyhead_LSF		327	0	0.985364088995336	0	""
ARCH1265_TFCP2__Tcfcp2l1__G...	ectoderm	0.96159378693441	0.208304866013816	0.216624596419137	5488	18451	0.9980698285327	1	ectoderm	Grainyhead_LSF		327	0	0.96159378693441	0	""
ARCH1265_TFCP2__Tcfcp2l1__G...	ecto_aboral	0.972373367498369	0.21014977003813	0.216120450294504	5346	18603	0.97976749638813	1	ecto_aboral	Grainyhead_LSF		327	0	0.972373367498369	0	""
ARCH1265_TFCP2__Tcfcp2l1__G...	EMS	1.04588528542802	0.222673050393573	0.212903894428963	5488	18489	0.000525110392310926	0.00188537556657166	EMS	Grainyhead_LSF		327	2.72460212543528	1.04588528542802	2.72460212543528	""
ARCH1265_TFCP2__Tcfcp2l1__G...	EMS_ecto_boundary	1.01701564729603	0.219817937621251	0.216140172676486	2946	21279	0.168860020944289	0.537949415689146	EMS_ecto_boundary	Grainyhead_LSF		327	0.269258559872477	1.01701564729603	0.269258559872477	""
ARCH1265_TFCP2__Tcfcp2l1__G...	gastro_circular_muscle_1	1.16528984100568	0.254185692541857	0.218130874909617	501	24134	8.90317413710592e-05	0.000344748469389729	gastro_circular_muscle_1	Grainyhead_LSF		327	3.46249765332346	1.16528984100568	3.46249765332346	""
ARCH1265_TFCP2__Tcfcp2l1__G...	gastro_circular_muscle_2	1.11202734489183	0.242782152230971	0.218323904844793	555	24082	0.00302661527213074	0.0104539291499396	gastro_circular_muscle_2	Grainyhead_LSF		327	1.98072044759914	1.11202734489183	1.98072044759914	""
ARCH1265_TFCP2__Tcfcp2l1__G...	gastro_parietal_muscle	1.01577003829525	0.222161572052402	0.218712468055518	407	24220	0.370589722180835	0.645820837746015	gastro_parietal_muscle	Grainyhead_LSF		327	0.189887946354919	1.01577003829525	0.189887946354919	""
