seqnames	start	end	peak	score	strand	Log2FC	Pval	FDR
NC_064034.1	845557	845807	peak90	.	*	2.46358475783779	1.74107542294135e-05	0.0016033611933073
NC_064034.1	1413891	1414141	peak243	.	*	8.10865393845311	3.2305411581181e-05	0.00265538468788042
NC_064034.1	1420185	1420435	peak248	.	*	2.59480468490824	1.64839698903428e-05	0.00153144761888473
NC_064034.1	1421170	1421420	peak250	.	*	4.0604958355147	2.15990350199459e-07	4.66996962064407e-05
NC_064034.1	1476242	1476492	peak272	.	*	5.42890991282506	0.000241123604289493	0.0129019776051767
NC_064034.1	1495235	1495485	peak281	.	*	4.37743775509972	0.000245885971621151	0.0131039271386527
NC_064034.1	1496590	1496840	peak282	.	*	1.31074911644269	1.52068245756155e-05	0.00145601227940244
NC_064034.1	1519087	1519337	peak301	.	*	3.73100478692404	0.000190473963872768	0.0108329173763407
NC_064034.1	1551668	1551918	peak310	.	*	3.13735298845164	4.3930200751202e-05	0.00346582939014261
NC_064034.1	1659190	1659440	peak348	.	*	3.55987658549209	0.000357505653656305	0.0173446919748888
NC_064034.1	1661449	1661699	peak353	.	*	3.65736665689441	7.1700107678313e-05	0.00506651045073948
NC_064034.1	1663413	1663663	peak356	.	*	3.59401210826643	8.653819164564e-06	0.000940641770010519
NC_064034.1	1712961	1713211	peak386	.	*	1.86305068609309	6.02427720932308e-05	0.00440963790650414
NC_064034.1	1713821	1714071	peak387	.	*	2.62871993341358	0.000454708004386012	0.021157483670747
NC_064034.1	1714266	1714516	peak389	.	*	2.02644171367841	5.92562034439505e-06	0.000682312457774438
NC_064034.1	1968464	1968714	peak458	.	*	6.13395947190596	8.42110502560383e-10	4.96321216642366e-07
NC_064034.1	2103901	2104151	peak512	.	*	1.28139360131604	0.000914589998996074	0.0348083148172519
NC_064034.1	2200178	2200427	peak587	.	*	1.08616378338288	9.76810909510296e-06	0.00101150835176864
NC_064034.1	3061052	3061302	peak920	.	*	1.27207180533287	0.000925118367576857	0.0349516298357789
NC_064034.1	3458606	3458856	peak1061	.	*	7.31073183105623	0.000859026554804278	0.0333574356104953
NC_064034.1	3461233	3461483	peak1065	.	*	2.3976472563316	0.000966056391538545	0.0360193265459962
NC_064034.1	3462292	3462542	peak1067	.	*	1.98646997804688	1.73194873729566e-06	0.00025424681298437
NC_064034.1	3463333	3463583	peak1070	.	*	3.56355688215883	2.62589458877426e-05	0.00227842888604594
NC_064034.1	3464113	3464363	peak1072	.	*	3.03196767766298	8.19505512940203e-07	0.000136666354081177
NC_064034.1	3465039	3465289	peak1074	.	*	3.09607705396143	7.67945797755158e-05	0.00535047069563808
NC_064034.1	3801077	3801327	peak1186	.	*	1.68601529045928	1.44067228577511e-05	0.00139112295012115
NC_064034.1	3907737	3907987	peak1219	.	*	3.73801046816238	4.18362552423368e-08	1.2238027516955e-05
NC_064034.1	3908419	3908669	peak1220	.	*	4.34027622862951	4.06325521645136e-05	0.00326562590456737
NC_064034.1	4039088	4039338	peak1245	.	*	8.55213094705819	7.16816557876994e-07	0.000122298788682223
NC_064034.1	4329679	4329929	peak1388	.	*	2.63140466322525	2.62501145618714e-09	1.26582825165446e-06
NC_064034.1	4329991	4330241	peak1389	.	*	4.73186741416814	0.00123454275204554	0.0440680253967049
NC_064034.1	4598286	4598536	peak1518	.	*	4.24570022050476	0.000499156761659285	0.0225146864502169
NC_064034.1	4599818	4600068	peak1521	.	*	1.8525313687236	5.13086980321935e-05	0.00388063485516113
NC_064034.1	4600282	4600532	peak1523	.	*	4.96127228776659	4.75974161383354e-05	0.00367683108006097
NC_064034.1	4600660	4600910	peak1524	.	*	4.7203158895374	2.86483848827919e-05	0.00243010382898105
NC_064034.1	4870445	4870695	peak1646	.	*	3.34355276669991	0.000873954097386136	0.0337722349259958
NC_064034.1	4875817	4876067	peak1655	.	*	4.66250447956218	4.79156678954133e-06	0.000578521704365168
NC_064034.1	4877053	4877303	peak1656	.	*	7.72037373557753	3.2305411581181e-05	0.00265538468788042
NC_064034.1	4914626	4914876	peak1669	.	*	2.53034381703595	0.000209114974203926	0.0116515700542784
NC_064034.1	4919040	4919289	peak1679	.	*	2.05101409871927	0.000218625272168853	0.0119883793283163
NC_064034.1	4919211	4919461	peak1680	.	*	1.93916933224573	1.43872995636326e-05	0.00139093545210205
NC_064034.1	5134436	5134686	peak1761	.	*	1.9851142114571	2.43212079723723e-06	0.000323061975547542
NC_064034.1	5158447	5158697	peak1772	.	*	1.83796420823923	0.000232535895156326	0.0125949292266904
NC_064034.1	5375463	5375713	peak1849	.	*	1.36017892476322	0.00114544836103975	0.0418067634378388
NC_064034.1	5523861	5524111	peak1912	.	*	3.52474794191302	0.000248785595399831	0.0131965831223886
NC_064034.1	5524160	5524410	peak1913	.	*	1.88718873530918	8.76378879131647e-09	3.38494960664993e-06
NC_064034.1	5651661	5651911	peak1954	.	*	2.68898684361754	1.50898533980401e-05	0.00144655334393791
NC_064034.1	6141170	6141420	peak2087	.	*	8.40355308973797	0.000165802880876548	0.0096859559616912
NC_064034.1	6411675	6411925	peak2177	.	*	3.25725188273325	6.32620327857015e-05	0.00457591536420648
NC_064034.1	6413803	6414053	peak2179	.	*	6.65402486392468	0.000286487360148681	0.0148402690739518
NC_064034.1	6494419	6494669	peak2215	.	*	2.43002635036303	0.00103343314495801	0.0381029386523302
NC_064034.1	6729559	6729809	peak2324	.	*	1.14168721141474	0.000342120465003655	0.0168629846939459
NC_064034.1	6732218	6732468	peak2330	.	*	3.33049281439625	6.29964980300636e-05	0.00456341410757535
NC_064034.1	6799341	6799591	peak2364	.	*	1.1395092892549	0.00151440802338919	0.0495050898886541
NC_064034.1	6810378	6810628	peak2376	.	*	2.49286151760572	2.27559975568908e-06	0.000304303143127996
NC_064034.1	7175439	7175689	peak2506	.	*	1.84614360170794	7.23239914339456e-09	2.90632863759258e-06
NC_064034.1	7176724	7176974	peak2508	.	*	4.64563199483094	0.00122979865264924	0.0439578434845864
NC_064034.1	7177706	7177956	peak2509	.	*	8.24295262193191	0.00149197833292824	0.0490946021661574
NC_064034.1	7179150	7179400	peak2512	.	*	2.34277359082419	1.57137778761419e-09	8.17178072217718e-07
NC_064034.1	7189006	7189256	peak2522	.	*	1.19249464014788	0.00020950972776191	0.0116653960805487
NC_064034.1	7189274	7189524	peak2523	.	*	1.22130370383363	0.00146853688857638	0.0490946021661574
NC_064034.1	7204646	7204896	peak2533	.	*	1.17696460685753	0.00127800652530784	0.0449340995106689
NC_064034.1	7205332	7205582	peak2535	.	*	4.39383400890347	6.40303754758283e-07	0.000114425706466428
NC_064034.1	7674984	7675234	peak2656	.	*	3.31010990212099	1.46125091222281e-07	3.45002641192641e-05
NC_064034.1	7676391	7676641	peak2658	.	*	7.49448523928182	0.000495666563930807	0.0223953468629861
NC_064034.1	7677479	7677729	peak2659	.	*	5.22156531404866	1.09390116863522e-06	0.00017338115614269
NC_064034.1	7881484	7881734	peak2737	.	*	5.3035262573028	3.27866394135171e-11	3.38792435269598e-08
NC_064034.1	7931041	7931291	peak2772	.	*	3.62761463162271	0.000425195171206253	0.0201375470191647
NC_064034.1	7931427	7931677	peak2773	.	*	1.02829915671647	0.000547064112028315	0.0239558080009053
NC_064034.1	8044341	8044591	peak2830	.	*	3.24325016973094	0.000430182588768703	0.020205376539534
NC_064034.1	8109693	8109943	peak2860	.	*	2.11042607616973	8.13728047318049e-05	0.00558147291490585
NC_064034.1	8667779	8668029	peak3051	.	*	2.29329329444887	2.71410709814049e-08	8.50199391223015e-06
NC_064034.1	8669817	8670067	peak3054	.	*	2.30134194275326	0.00045553652875023	0.0211836466665931
NC_064034.1	8721335	8721585	peak3084	.	*	5.18002039669915	0.00048867127477632	0.0223953468629861
NC_064034.1	8722680	8722930	peak3086	.	*	3.14828000330049	0.000428513700955022	0.0201985492987884
NC_064034.1	8767446	8767696	peak3107	.	*	3.84539466129824	6.8119567047873e-05	0.00489170146595781
NC_064034.1	8768208	8768458	peak3109	.	*	5.32146492343741	1.58283763689822e-07	3.66104823887919e-05
NC_064034.1	8769550	8769800	peak3112	.	*	3.96948058686868	2.08215072721557e-09	1.05521276918238e-06
NC_064034.1	8801736	8801986	peak3144	.	*	3.38100197800822	0.000123484815890963	0.00776081584611404
NC_064034.1	8802266	8802516	peak3145	.	*	1.92777691205275	6.20251307352395e-06	0.00070722889389949
NC_064034.1	8875046	8875296	peak3172	.	*	3.19042907603334	0.000426810601689528	0.0201560091761204
NC_064034.1	8895756	8896006	peak3177	.	*	3.96938034396581	6.14426242601822e-05	0.00448097510713626
NC_064034.1	9160678	9160928	peak3254	.	*	2.07684708248688	3.48131643035297e-09	1.58282527484265e-06
NC_064034.1	9162319	9162569	peak3257	.	*	1.64013530655803	0.000894846680107083	0.0342839932860027
NC_064034.1	9162821	9163071	peak3258	.	*	2.30180693889612	6.4309752646718e-08	1.74043189764924e-05
NC_064034.1	9164981	9165231	peak3262	.	*	8.73572138833213	1.23543213389001e-06	0.000189373623022932
NC_064034.1	9453990	9454240	peak3415	.	*	2.90758416398582	0.000107685468148165	0.00695462821321178
NC_064034.1	9455674	9455924	peak3419	.	*	8.80247730635487	1.23543213389001e-06	0.000189373623022932
NC_064034.1	9735939	9736189	peak3527	.	*	2.64455263915094	9.80273504758764e-11	8.28930664891469e-08
NC_064034.1	9737303	9737553	peak3530	.	*	3.4039114178176	1.80898211235741e-06	0.000263132487663309
NC_064034.1	9770934	9771184	peak3541	.	*	1.90880013040619	4.6927240863849e-06	0.000567448760877357
NC_064034.1	9788106	9788356	peak3551	.	*	2.26972366237392	0.000251717267755138	0.0133077316453191
