seqnames	start	end	peak	score	strand	Log2FC	Pval	FDR
NC_064034.1	634706	634956	peak27	.	*	7.8464012998131	5.56748967864562e-05	0.0075446252425094
NC_064034.1	1090805	1091055	peak149	.	*	8.39224358189916	0.000165769413687865	0.0173599264201468
NC_064034.1	1494655	1494905	peak280	.	*	3.87773624102376	2.30709954303089e-07	8.77545655059677e-05
NC_064034.1	1495235	1495485	peak281	.	*	3.18351234295924	3.30471462404192e-09	2.28483922516923e-06
NC_064034.1	2049268	2049518	peak483	.	*	3.90703292666331	1.14949598952499e-08	6.78215410596977e-06
NC_064034.1	2175810	2176060	peak552	.	*	3.01309521364897	0.000107263907424867	0.0126396057590944
NC_064034.1	2202369	2202619	peak591	.	*	10.0412241997684	3.88024499197579e-12	5.71543216687634e-09
NC_064034.1	2203532	2203782	peak593	.	*	2.98631527756002	3.16336468205078e-10	2.97690190829212e-07
NC_064034.1	2204114	2204364	peak594	.	*	9.63312308867862	3.0181479135861e-09	2.10822299003031e-06
NC_064034.1	2272547	2272797	peak621	.	*	5.55102666949491	4.52904886686243e-07	0.000148246490349338
NC_064034.1	2272816	2273066	peak622	.	*	3.4867633576874	7.04754447116366e-11	7.82808890472401e-08
NC_064034.1	2273402	2273652	peak623	.	*	3.16569036163326	0.000182430923901114	0.018756888740279
NC_064034.1	2480463	2480713	peak702	.	*	3.0542008121175	2.07332172410351e-06	0.000531955311337925
NC_064034.1	2714010	2714260	peak797	.	*	4.02181707509331	1.47244564792132e-06	0.000391243244394341
NC_064034.1	2714546	2714796	peak798	.	*	4.56094770152592	9.62558594934302e-08	4.18071283066465e-05
NC_064034.1	2715160	2715410	peak799	.	*	3.46825355619633	0.000176614675170818	0.0183637622802857
NC_064034.1	3531935	3532185	peak1106	.	*	5.06562450594969	4.81494644055059e-05	0.00675448262993677
NC_064034.1	3532268	3532518	peak1107	.	*	2.73165903348276	8.75403843651505e-07	0.000254565934894641
