NC_064034.1	623879	624129	peak24	.	*
NC_064034.1	629897	630147	peak26	.	*
NC_064034.1	747691	747940	peak50	.	*
NC_064034.1	766533	766783	peak54	.	*
NC_064034.1	887227	887477	peak88	.	*
NC_064034.1	1278623	1278873	peak142	.	*
NC_064034.1	1411530	1411780	peak177	.	*
NC_064034.1	1462106	1462356	peak191	.	*
NC_064034.1	1674782	1675032	peak258	.	*
NC_064034.1	1675381	1675631	peak259	.	*
NC_064034.1	1713309	1713559	peak269	.	*
NC_064034.1	1732110	1732360	peak274	.	*
NC_064034.1	1874648	1874898	peak301	.	*
NC_064034.1	1876332	1876582	peak303	.	*
NC_064034.1	1977683	1977933	peak345	.	*
NC_064034.1	2025608	2025858	peak354	.	*
NC_064034.1	2055237	2055487	peak369	.	*
NC_064034.1	2106171	2106421	peak387	.	*
NC_064034.1	2107648	2107898	peak388	.	*
NC_064034.1	2175464	2175714	peak418	.	*
NC_064034.1	2192341	2192591	peak440	.	*
NC_064034.1	2193346	2193596	peak441	.	*
NC_064034.1	2194118	2194368	peak442	.	*
NC_064034.1	2195701	2195951	peak446	.	*
NC_064034.1	2199879	2200129	peak452	.	*
NC_064034.1	2245086	2245336	peak472	.	*
NC_064034.1	2479037	2479287	peak539	.	*
NC_064034.1	2483637	2483887	peak544	.	*
NC_064034.1	2704086	2704336	peak622	.	*
NC_064034.1	2713947	2714197	peak626	.	*
NC_064034.1	2716033	2716283	peak628	.	*
NC_064034.1	2727222	2727472	peak630	.	*
NC_064034.1	2899346	2899595	peak683	.	*
NC_064034.1	2942806	2943056	peak692	.	*
NC_064034.1	2945281	2945531	peak694	.	*
NC_064034.1	3165547	3165797	peak748	.	*
NC_064034.1	3194458	3194708	peak763	.	*
NC_064034.1	3349791	3350041	peak795	.	*
NC_064034.1	3356408	3356658	peak803	.	*
NC_064034.1	3375756	3376006	peak808	.	*
NC_064034.1	3519423	3519673	peak858	.	*
NC_064034.1	3635573	3635823	peak888	.	*
NC_064034.1	3681028	3681278	peak898	.	*
NC_064034.1	3709395	3709645	peak907	.	*
NC_064034.1	3709746	3709996	peak908	.	*
NC_064034.1	3710277	3710527	peak909	.	*
NC_064034.1	3710753	3711003	peak910	.	*
NC_064034.1	3713268	3713518	peak913	.	*
NC_064034.1	3713720	3713970	peak914	.	*
NC_064034.1	3868038	3868288	peak939	.	*
NC_064034.1	4005268	4005518	peak969	.	*
NC_064034.1	4037077	4037327	peak973	.	*
NC_064034.1	4079739	4079989	peak996	.	*
NC_064034.1	4367492	4367742	peak1103	.	*
NC_064034.1	4438353	4438602	peak1135	.	*
NC_064034.1	4498773	4499023	peak1155	.	*
NC_064034.1	4567908	4568158	peak1182	.	*
NC_064034.1	4682287	4682537	peak1231	.	*
NC_064034.1	4693949	4694199	peak1236	.	*
NC_064034.1	4717791	4718041	peak1256	.	*
NC_064034.1	4777276	4777526	peak1276	.	*
NC_064034.1	4778935	4779185	peak1278	.	*
NC_064034.1	4779572	4779822	peak1279	.	*
NC_064034.1	4782652	4782902	peak1283	.	*
NC_064034.1	4945147	4945397	peak1356	.	*
NC_064034.1	4994584	4994834	peak1361	.	*
NC_064034.1	5268334	5268584	peak1444	.	*
NC_064034.1	5369139	5369389	peak1465	.	*
NC_064034.1	5485786	5486036	peak1498	.	*
NC_064034.1	5581051	5581301	peak1531	.	*
NC_064034.1	5715340	5715590	peak1580	.	*
NC_064034.1	5751984	5752234	peak1593	.	*
NC_064034.1	5753401	5753651	peak1594	.	*
NC_064034.1	5765499	5765749	peak1606	.	*
NC_064034.1	5830681	5830931	peak1630	.	*
NC_064034.1	5831733	5831983	peak1631	.	*
NC_064034.1	5878648	5878898	peak1647	.	*
NC_064034.1	6454680	6454930	peak1750	.	*
NC_064034.1	6531934	6532184	peak1777	.	*
NC_064034.1	6621677	6621927	peak1805	.	*
NC_064034.1	6733849	6734099	peak1858	.	*
NC_064034.1	6736769	6737019	peak1859	.	*
NC_064034.1	6737134	6737384	peak1860	.	*
NC_064034.1	6755790	6756040	peak1866	.	*
NC_064034.1	6757679	6757929	peak1869	.	*
NC_064034.1	7017255	7017505	peak1931	.	*
NC_064034.1	7057501	7057751	peak1939	.	*
NC_064034.1	7068703	7068953	peak1945	.	*
NC_064034.1	7069756	7070006	peak1949	.	*
NC_064034.1	7071375	7071625	peak1951	.	*
NC_064034.1	7072118	7072368	peak1953	.	*
NC_064034.1	7094925	7095175	peak1956	.	*
NC_064034.1	7145021	7145271	peak1978	.	*
NC_064034.1	7146218	7146468	peak1979	.	*
NC_064034.1	7146904	7147154	peak1980	.	*
NC_064034.1	7214410	7214660	peak2003	.	*
NC_064034.1	7322295	7322545	peak2025	.	*
NC_064034.1	7433457	7433707	peak2064	.	*
NC_064034.1	7433623	7433872	peak2065	.	*
NC_064034.1	7457509	7457759	peak2069	.	*
NC_064034.1	7713080	7713330	peak2143	.	*
NC_064034.1	7714028	7714278	peak2146	.	*
NC_064034.1	7722211	7722461	peak2149	.	*
NC_064034.1	7733635	7733885	peak2153	.	*
NC_064034.1	7817050	7817300	peak2173	.	*
NC_064034.1	8041882	8042131	peak2258	.	*
NC_064034.1	8042045	8042295	peak2259	.	*
NC_064034.1	8047230	8047480	peak2262	.	*
NC_064034.1	8107995	8108245	peak2282	.	*
NC_064034.1	8109403	8109653	peak2285	.	*
NC_064034.1	8128409	8128659	peak2297	.	*
NC_064034.1	8202633	8202883	peak2315	.	*
NC_064034.1	8204588	8204838	peak2321	.	*
NC_064034.1	8211024	8211274	peak2330	.	*
NC_064034.1	8275655	8275905	peak2365	.	*
NC_064034.1	8312066	8312316	peak2376	.	*
NC_064034.1	8322286	8322536	peak2381	.	*
NC_064034.1	8709084	8709334	peak2442	.	*
NC_064034.1	8711064	8711314	peak2443	.	*
NC_064034.1	8735699	8735949	peak2455	.	*
NC_064034.1	8793263	8793513	peak2494	.	*
NC_064034.1	8798989	8799239	peak2502	.	*
NC_064034.1	8864047	8864297	peak2528	.	*
NC_064034.1	8896713	8896963	peak2537	.	*
NC_064034.1	8902184	8902434	peak2539	.	*
NC_064034.1	8919160	8919410	peak2553	.	*
NC_064034.1	8955363	8955613	peak2566	.	*
NC_064034.1	9171039	9171289	peak2595	.	*
NC_064034.1	9218730	9218980	peak2622	.	*
NC_064034.1	9236766	9237016	peak2630	.	*
NC_064034.1	9237074	9237324	peak2631	.	*
NC_064034.1	9350449	9350699	peak2682	.	*
NC_064034.1	9385759	9386009	peak2692	.	*
NC_064034.1	9454070	9454320	peak2713	.	*
NC_064034.1	9454602	9454852	peak2714	.	*
NC_064034.1	9532846	9533096	peak2745	.	*
NC_064034.1	9843406	9843656	peak2840	.	*
NC_064034.1	10051439	10051689	peak2884	.	*
NC_064034.1	10255139	10255389	peak2949	.	*
NC_064034.1	10297450	10297700	peak2961	.	*
NC_064034.1	10438448	10438698	peak3003	.	*
NC_064034.1	10466489	10466739	peak3014	.	*
NC_064034.1	10477373	10477623	peak3023	.	*
NC_064034.1	10490139	10490389	peak3035	.	*
NC_064034.1	11033948	11034198	peak3140	.	*
NC_064034.1	11123017	11123267	peak3158	.	*
NC_064034.1	11351352	11351602	peak3251	.	*
NC_064034.1	11494648	11494898	peak3293	.	*
NC_064034.1	11495401	11495651	peak3295	.	*
NC_064034.1	11545635	11545885	peak3312	.	*
NC_064034.1	11594788	11595038	peak3333	.	*
NC_064034.1	11783010	11783260	peak3392	.	*
NC_064034.1	11847622	11847872	peak3407	.	*
NC_064034.1	12015256	12015506	peak3453	.	*
NC_064034.1	12314973	12315223	peak3527	.	*
NC_064034.1	12315699	12315949	peak3528	.	*
NC_064034.1	12383374	12383624	peak3541	.	*
NC_064034.1	12419400	12419650	peak3559	.	*
NC_064034.1	12420644	12420894	peak3563	.	*
NC_064034.1	12504512	12504762	peak3589	.	*
NC_064034.1	12619731	12619981	peak3610	.	*
NC_064034.1	12654894	12655144	peak3625	.	*
NC_064034.1	12662280	12662530	peak3632	.	*
NC_064034.1	12665153	12665403	peak3635	.	*
NC_064034.1	12837627	12837877	peak3683	.	*
NC_064034.1	12866972	12867222	peak3689	.	*
NC_064034.1	12877375	12877625	peak3696	.	*
NC_064034.1	12881821	12882071	peak3702	.	*
NC_064034.1	12951008	12951258	peak3717	.	*
NC_064034.1	12972204	12972454	peak3725	.	*
NC_064034.1	12999935	13000185	peak3740	.	*
NC_064034.1	13013961	13014211	peak3744	.	*
NC_064034.1	13052278	13052528	peak3753	.	*
NC_064034.1	13083581	13083831	peak3772	.	*
NC_064034.1	13084759	13085009	peak3775	.	*
NC_064034.1	13085839	13086089	peak3776	.	*
NC_064034.1	13093249	13093499	peak3785	.	*
NC_064034.1	13104759	13105009	peak3787	.	*
NC_064034.1	13235132	13235382	peak3820	.	*
NC_064034.1	13237762	13238012	peak3825	.	*
NC_064034.1	13294725	13294975	peak3837	.	*
NC_064034.1	13355668	13355918	peak3856	.	*
NC_064034.1	13408846	13409096	peak3872	.	*
NC_064034.1	13424392	13424642	peak3882	.	*
NC_064034.1	13429834	13430084	peak3888	.	*
NC_064034.1	13457723	13457972	peak3903	.	*
NC_064034.1	13457888	13458138	peak3904	.	*
NC_064034.1	13459217	13459467	peak3906	.	*
NC_064034.1	13499465	13499715	peak3910	.	*
