NC_064034.1	654395	654645	peak35	.	*
NC_064034.1	724118	724368	peak44	.	*
NC_064034.1	747460	747710	peak49	.	*
NC_064034.1	1045025	1045275	peak104	.	*
NC_064034.1	1090335	1090585	peak122	.	*
NC_064034.1	1494657	1494907	peak196	.	*
NC_064034.1	1495356	1495606	peak197	.	*
NC_064034.1	1497317	1497567	peak199	.	*
NC_064034.1	1542665	1542915	peak210	.	*
NC_064034.1	1672939	1673189	peak257	.	*
NC_064034.1	1877233	1877483	peak304	.	*
NC_064034.1	2073743	2073993	peak375	.	*
NC_064034.1	2098110	2098360	peak384	.	*
NC_064034.1	2174669	2174919	peak416	.	*
NC_064034.1	2176225	2176475	peak419	.	*
NC_064034.1	2188399	2188649	peak437	.	*
NC_064034.1	2342031	2342281	peak495	.	*
NC_064034.1	2578096	2578346	peak581	.	*
NC_064034.1	2578663	2578913	peak582	.	*
NC_064034.1	2579437	2579687	peak583	.	*
NC_064034.1	2592997	2593247	peak590	.	*
NC_064034.1	2649609	2649859	peak604	.	*
NC_064034.1	2920412	2920662	peak688	.	*
NC_064034.1	3462994	3463244	peak832	.	*
NC_064034.1	3526922	3527172	peak862	.	*
NC_064034.1	3862276	3862526	peak936	.	*
NC_064034.1	3910054	3910304	peak956	.	*
NC_064034.1	4018633	4018883	peak970	.	*
NC_064034.1	4065251	4065501	peak992	.	*
NC_064034.1	4086013	4086263	peak998	.	*
NC_064034.1	4102596	4102846	peak1003	.	*
NC_064034.1	4171594	4171844	peak1030	.	*
NC_064034.1	4365103	4365353	peak1101	.	*
NC_064034.1	4430775	4431025	peak1131	.	*
NC_064034.1	4432155	4432405	peak1132	.	*
NC_064034.1	4480710	4480960	peak1149	.	*
NC_064034.1	4688142	4688392	peak1233	.	*
NC_064034.1	4697608	4697858	peak1241	.	*
NC_064034.1	4870453	4870703	peak1316	.	*
NC_064034.1	4870931	4871181	peak1317	.	*
NC_064034.1	4892501	4892751	peak1333	.	*
NC_064034.1	4913708	4913958	peak1336	.	*
NC_064034.1	4914798	4915047	peak1338	.	*
NC_064034.1	4914949	4915199	peak1339	.	*
NC_064034.1	4917979	4918229	peak1343	.	*
NC_064034.1	5010283	5010533	peak1368	.	*
NC_064034.1	5016849	5017099	peak1376	.	*
NC_064034.1	5036845	5037095	peak1381	.	*
NC_064034.1	5134467	5134716	peak1409	.	*
NC_064034.1	5134657	5134907	peak1410	.	*
NC_064034.1	5158445	5158695	peak1419	.	*
NC_064034.1	5171983	5172233	peak1424	.	*
NC_064034.1	5293378	5293628	peak1455	.	*
NC_064034.1	5450136	5450386	peak1490	.	*
NC_064034.1	5451820	5452070	peak1492	.	*
NC_064034.1	5546094	5546343	peak1518	.	*
NC_064034.1	5582343	5582593	peak1533	.	*
NC_064034.1	5625893	5626143	peak1542	.	*
NC_064034.1	5627299	5627549	peak1543	.	*
NC_064034.1	5628718	5628968	peak1544	.	*
NC_064034.1	5653318	5653568	peak1552	.	*
NC_064034.1	5695711	5695960	peak1569	.	*
NC_064034.1	5697719	5697969	peak1573	.	*
NC_064034.1	5699843	5700093	peak1575	.	*
NC_064034.1	5721305	5721555	peak1582	.	*
NC_064034.1	5722733	5722983	peak1585	.	*
NC_064034.1	5723588	5723838	peak1586	.	*
NC_064034.1	5723863	5724113	peak1587	.	*
NC_064034.1	5876513	5876763	peak1644	.	*
NC_064034.1	6020537	6020787	peak1665	.	*
NC_064034.1	6201322	6201572	peak1699	.	*
NC_064034.1	6205535	6205785	peak1701	.	*
NC_064034.1	6233706	6233956	peak1707	.	*
NC_064034.1	6243722	6243972	peak1710	.	*
NC_064034.1	6479099	6479349	peak1759	.	*
NC_064034.1	6484673	6484923	peak1761	.	*
NC_064034.1	6485549	6485799	peak1763	.	*
NC_064034.1	6527157	6527407	peak1771	.	*
NC_064034.1	6725525	6725775	peak1851	.	*
NC_064034.1	6737766	6738016	peak1862	.	*
NC_064034.1	6810378	6810628	peak1886	.	*
NC_064034.1	6834532	6834782	peak1902	.	*
NC_064034.1	6836428	6836678	peak1904	.	*
NC_064034.1	7118376	7118626	peak1966	.	*
NC_064034.1	7179146	7179396	peak1989	.	*
NC_064034.1	7186309	7186559	peak1994	.	*
NC_064034.1	7187519	7187769	peak1995	.	*
NC_064034.1	7294998	7295248	peak2020	.	*
NC_064034.1	7737891	7738141	peak2155	.	*
NC_064034.1	7819520	7819770	peak2176	.	*
NC_064034.1	7820141	7820391	peak2177	.	*
NC_064034.1	7821371	7821621	peak2178	.	*
NC_064034.1	7918163	7918413	peak2212	.	*
NC_064034.1	7940602	7940852	peak2226	.	*
NC_064034.1	8111318	8111568	peak2292	.	*
NC_064034.1	8212662	8212912	peak2333	.	*
NC_064034.1	8256784	8257034	peak2361	.	*
NC_064034.1	8324543	8324793	peak2384	.	*
NC_064034.1	8639710	8639960	peak2422	.	*
NC_064034.1	8672197	8672447	peak2436	.	*
