NC_064034.1	724118	724368	peak44	.	*
NC_064034.1	724877	725127	peak45	.	*
NC_064034.1	778974	779224	peak59	.	*
NC_064034.1	846691	846941	peak78	.	*
NC_064034.1	1045025	1045275	peak104	.	*
NC_064034.1	1090335	1090585	peak122	.	*
NC_064034.1	1090829	1091079	peak123	.	*
NC_064034.1	1279037	1279287	peak143	.	*
NC_064034.1	1331897	1332147	peak155	.	*
NC_064034.1	1495356	1495606	peak197	.	*
NC_064034.1	1496613	1496863	peak198	.	*
NC_064034.1	1831692	1831942	peak290	.	*
NC_064034.1	1877233	1877483	peak304	.	*
NC_064034.1	1941797	1942047	peak328	.	*
NC_064034.1	2106171	2106421	peak387	.	*
NC_064034.1	2174669	2174919	peak416	.	*
NC_064034.1	2175039	2175289	peak417	.	*
NC_064034.1	2176225	2176475	peak419	.	*
NC_064034.1	2176399	2176648	peak420	.	*
NC_064034.1	2177522	2177772	peak423	.	*
NC_064034.1	2179436	2179686	peak425	.	*
NC_064034.1	2180325	2180575	peak426	.	*
NC_064034.1	2181075	2181325	peak427	.	*
NC_064034.1	2187098	2187348	peak434	.	*
NC_064034.1	2188399	2188649	peak437	.	*
NC_064034.1	2189126	2189376	peak438	.	*
NC_064034.1	2202098	2202348	peak456	.	*
NC_064034.1	2578096	2578346	peak581	.	*
NC_064034.1	2578663	2578913	peak582	.	*
NC_064034.1	2579437	2579687	peak583	.	*
NC_064034.1	2712600	2712850	peak624	.	*
NC_064034.1	3085178	3085428	peak738	.	*
NC_064034.1	3165547	3165797	peak748	.	*
NC_064034.1	3349459	3349709	peak794	.	*
NC_064034.1	3431981	3432231	peak821	.	*
NC_064034.1	3432261	3432511	peak822	.	*
NC_064034.1	3510464	3510714	peak853	.	*
NC_064034.1	3532234	3532484	peak867	.	*
NC_064034.1	3708109	3708359	peak903	.	*
NC_064034.1	3910054	3910304	peak956	.	*
NC_064034.1	4086013	4086263	peak998	.	*
NC_064034.1	4171594	4171844	peak1030	.	*
NC_064034.1	4233822	4234072	peak1061	.	*
NC_064034.1	4269360	4269610	peak1070	.	*
NC_064034.1	4365103	4365353	peak1101	.	*
NC_064034.1	4388068	4388318	peak1113	.	*
NC_064034.1	4480710	4480960	peak1149	.	*
NC_064034.1	4780489	4780739	peak1281	.	*
NC_064034.1	4831722	4831972	peak1295	.	*
NC_064034.1	4870095	4870345	peak1314	.	*
NC_064034.1	4870277	4870526	peak1315	.	*
NC_064034.1	4870931	4871181	peak1317	.	*
NC_064034.1	4871334	4871584	peak1318	.	*
NC_064034.1	5010918	5011168	peak1370	.	*
NC_064034.1	5011181	5011431	peak1371	.	*
NC_064034.1	5016849	5017099	peak1376	.	*
